name,lat,lon,province,district,reference
RP Ojeyacu 5,-5.858753104553894,-76.57000313509926,Alto Amazonas,Balsapuerto,"RIVAS PANDURO, Santiago. 1999. Investigaciones arqueológicas en el Distrito de Balsapuerto: el enigma de los petroglifos de Balsapuerto. 45 pp. Informe presentado a la Municipalidad Distrital de Balsapuerto. Lima, Perú. // RIVAS PANDURO, Santiago. 2000. Prospección Arqueológica en la cuenca del río Cachiyacu, Balsapuerto, Loreto. 107 pp. Informe presentado a la Dra. Ruth Shady Solís, Asesora del proyecto de investigación, del curso Prácticas Pre Profesionales II, Universidad Nacional Mayor de San Marcos. Iquitos, Perú. // RIVAS PANDURO, Santiago. 2001. Prospección arqueológica en la cuenca del río Cachiyacu, Balsapuerto, Loreto. 80 pp. Informe presentado al Instituto Nacional de Cultura. Iquitos, Perú."
RTL Ojeyacu 6 [RTL I],-5.85848180843169,-76.569993356826,Alto Amazonas,Balsapuerto,"RIVAS PANDURO, Santiago. 2011. Informe N° 075-2011/AA/MC-DRC-L/SRP. 27 pp. Informe sobre visita al Distrito de Balsapuerto para reconocer y registrar los petroglifos de las cuencas del Cachiyacu y Armanayacu, a solicitud de la ONG Terra Nuova. Presentado a la Dirección Desconcentrada de Cultura del Ministerio de Cultura."
RTL Ojeyacu 7 [RTL II],-5.85850898787573,-76.5699753722091,Alto Amazonas,Balsapuerto,"RIVAS PANDURO, Santiago. 2011. Informe N° 075-2011/AA/MC-DRC-L/SRP. 27 pp. Informe sobre visita al Distrito de Balsapuerto para reconocer y registrar los petroglifos de las cuencas del Cachiyacu y Armanayacu, a solicitud de la ONG Terra Nuova. Presentado a la Dirección Desconcentrada de Cultura del Ministerio de Cultura."
RTL Ojeyacu 8 [RTL III],-5.85850906377124,-76.5699482815988,Alto Amazonas,Balsapuerto,"RIVAS PANDURO, Santiago. 2011. Informe N° 075-2011/AA/MC-DRC-L/SRP. 27 pp. Informe sobre visita al Distrito de Balsapuerto para reconocer y registrar los petroglifos de las cuencas del Cachiyacu y Armanayacu, a solicitud de la ONG Terra Nuova. Presentado a la Dirección Desconcentrada de Cultura del Ministerio de Cultura."
RTL Ojeyacu 9 [RTL IV],-5.85858130616725,-76.5699846045195,Alto Amazonas,Balsapuerto,"RIVAS PANDURO, Santiago. 2011. Informe N° 075-2011/AA/MC-DRC-L/SRP. 27 pp. Informe sobre visita al Distrito de Balsapuerto para reconocer y registrar los petroglifos de las cuencas del Cachiyacu y Armanayacu, a solicitud de la ONG Terra Nuova. Presentado a la Dirección Desconcentrada de Cultura del Ministerio de Cultura."
RTL Ojeyacu 10 [RTL V],-5.85850888667967,-76.5700114930224,Alto Amazonas,Balsapuerto,"RIVAS PANDURO, Santiago. 2011. Informe N° 075-2011/AA/MC-DRC-L/SRP. 27 pp. Informe sobre visita al Distrito de Balsapuerto para reconocer y registrar los petroglifos de las cuencas del Cachiyacu y Armanayacu, a solicitud de la ONG Terra Nuova. Presentado a la Dirección Desconcentrada de Cultura del Ministerio de Cultura."
RTL Ojeyacu 11 [RTL VI],-5.85858117966951,-76.5700297555416,Alto Amazonas,Balsapuerto,"RIVAS PANDURO, Santiago. 2011. Informe N° 075-2011/AA/MC-DRC-L/SRP. 27 pp. Informe sobre visita al Distrito de Balsapuerto para reconocer y registrar los petroglifos de las cuencas del Cachiyacu y Armanayacu, a solicitud de la ONG Terra Nuova. Presentado a la Dirección Desconcentrada de Cultura del Ministerio de Cultura."
RTL Ojeyacu 12 [RTL VII],-5.85851772722894,-76.5700837599119,Alto Amazonas,Balsapuerto,"RIVAS PANDURO, Santiago. 2011. Informe N° 075-2011/AA/MC-DRC-L/SRP. 27 pp. Informe sobre visita al Distrito de Balsapuerto para reconocer y registrar los petroglifos de las cuencas del Cachiyacu y Armanayacu, a solicitud de la ONG Terra Nuova. Presentado a la Dirección Desconcentrada de Cultura del Ministerio de Cultura."
RTL Ojeyacu 13 [RTL VIII],-5.85849979313216,-76.5700295281649,Alto Amazonas,Balsapuerto,"RIVAS PANDURO, Santiago. 2011. Informe N° 075-2011/AA/MC-DRC-L/SRP. 27 pp. Informe sobre visita al Distrito de Balsapuerto para reconocer y registrar los petroglifos de las cuencas del Cachiyacu y Armanayacu, a solicitud de la ONG Terra Nuova. Presentado a la Dirección Desconcentrada de Cultura del Ministerio de Cultura."
RTL Ojeyacu 14 [RTL IX],-5.85912416139664,-76.5698867880546,Alto Amazonas,Balsapuerto,"RIVAS PANDURO, Santiago. 2011. Informe N° 075-2011/AA/MC-DRC-L/SRP. 27 pp. Informe sobre visita al Distrito de Balsapuerto para reconocer y registrar los petroglifos de las cuencas del Cachiyacu y Armanayacu, a solicitud de la ONG Terra Nuova. Presentado a la Dirección Desconcentrada de Cultura del Ministerio de Cultura. // Santiago Rivas Panduro, apuntes de campo 2015."
RTL Ojeyacu 15 [RTL X],-5.85933245282321,-76.5697790065372,Alto Amazonas,Balsapuerto,"RIVAS PANDURO, Santiago. 2011. Informe N° 075-2011/AA/MC-DRC-L/SRP. 27 pp. Informe sobre visita al Distrito de Balsapuerto para reconocer y registrar los petroglifos de las cuencas del Cachiyacu y Armanayacu, a solicitud de la ONG Terra Nuova. Presentado a la Dirección Desconcentrada de Cultura del Ministerio de Cultura. // Santiago Rivas Panduro, apuntes de campo 2015"
RP Piedra del Amor 1,-5.872473146413822,-76.58539330424384,Alto Amazonas,Balsapuerto,"RIVAS PANDURO, Santiago. 1999. Investigaciones arqueológicas en el Distrito de Balsapuerto: el enigma de los petroglifos de Balsapuerto. 45 pp. Informe presentado a la Municipalidad Distrital de Balsapuerto. Lima, Perú. // RIVAS PANDURO, Santiago. 2000. Prospección Arqueológica en la cuenca del río Cachiyacu, Balsapuerto, Loreto. 107 pp. Informe presentado a la Dra. Ruth Shady Solís, Asesora del proyecto de investigación, del curso Prácticas Pre Profesionales II, Universidad Nacional Mayor de San Marcos. Iquitos, Perú. // RIVAS PANDURO, Santiago. 2001. Prospección Arqueológica en la cuenca del río Cachiyacu, Balsapuerto, Loreto. 80 pp. Informe presentado al Instituto Nacional de Cultura. Iquitos, Perú."
RP Piedra del Amor 2,-5.87245502751268,-76.5853932632194,Alto Amazonas,Balsapuerto,"RIVAS PANDURO, Santiago. 1999. Investigaciones arqueológicas en el Distrito de Balsapuerto: el enigma de los petroglifos de Balsapuerto. 45 pp. Informe presentado a la Municipalidad Distrital de Balsapuerto. Lima, Perú. // RIVAS PANDURO, Santiago. 2000. Prospección Arqueológica en la cuenca del río Cachiyacu, Balsapuerto, Loreto. 107 pp. Informe presentado a la Dra. Ruth Shady Solís, Asesora del proyecto de investigación, del curso Prácticas Pre Profesionales II, Universidad Nacional Mayor de San Marcos. Iquitos, Perú. // RIVAS PANDURO, Santiago. 2001. Prospección Arqueológica en la cuenca del río Cachiyacu, Balsapuerto, Loreto. 80 pp. Informe presentado al Instituto Nacional de Cultura. Iquitos, Perú."
AA Nueva Luz,-5.85174863697723,-76.56213634958755,Alto Amazonas,Balsapuerto,"RIVAS PANDURO, Santiago. 2011. Informe N° 075-2011/AA/MC-DRC-L/SRP. 27 pp. Informe sobre visita al Distrito de Balsapuerto para reconocer y registrar los petroglifos de las cuencas del Cachiyacu y Armanayacu, a solicitud de la ONG Terra Nuova. Presentado a la Dirección Desconcentrada de Cultura del Ministerio de Cultura."
AA Puerto Libre,-5.86211084480322,-76.54952259757307,Alto Amazonas,Balsapuerto,"RIVAS PANDURO, Santiago. 2011. Informe N° 075-2011/AA/MC-DRC-L/SRP. 27 pp. Informe sobre visita al Distrito de Balsapuerto para reconocer y registrar los petroglifos de las cuencas del Cachiyacu y Armanayacu, a solicitud de la ONG Terra Nuova. Presentado a la Dirección Desconcentrada de Cultura del Ministerio de Cultura."
AA Barrio Canoa Puerto,-5.849782512105335,-76.56349444637094,Alto Amazonas,Balsapuerto,"JORDÁN BEJARANO, Carlos Francisco. 2006. Informe del proyecto de evaluación arqueológica en el área del Convenio N° 009-2004-FIP entre el Fondo Ítalo Peruano y la Municipalidad de Balsapuerto, Departamento de Loreto, “Proyecto Mejoramiento de Ganado de doble propósito en el Distrito de Balsapuerto”. 44 pp. Presentado al Instituto Nacional de Cultura. Lima, Perú."
AA San Lorenzo,-5.841089244919518,-76.54162658097118,Alto Amazonas,Balsapuerto,"JORDÁN BEJARANO, Carlos Francisco. 2006. Informe del proyecto de evaluación arqueológica en el área del Convenio N° 009-2004-FIP entre el Fondo Ítalo Peruano y la Municipalidad de Balsapuerto, Departamento de Loreto, “Proyecto Mejoramiento de Ganado de doble propósito en el Distrito de Balsapuerto”. 44 pp. Presentado al Instituto Nacional de Cultura. Lima, Perú."
RP Chayahuita Roca A,-5.86556953121264,-76.4811432989451,Alto Amazonas,Balsapuerto,"ECHEVARRÍA LÓPEZ, Gori Tumi. 2006.  Petrograbados en la cuenca del río Cachiyacu. Una aproximación arqueológica en contexto industrial. 15 pp. En Rupestreweb, http://www.rupestreweb.info/cachiyacu.html"
RP Chayahuita Roca B,-5.86556950731631,-76.4811523296373,Alto Amazonas,Balsapuerto,"ECHEVARRÍA LÓPEZ, Gori Tumi. 2006.  Petrograbados en la cuenca del río Cachiyacu. Una aproximación arqueológica en contexto industrial. 15 pp. En Rupestreweb, http://www.rupestreweb.info/cachiyacu.html"
RP Chayahuita Roca C,-5.86557855063871,-76.4811523535004,Alto Amazonas,Balsapuerto,"ECHEVARRÍA LÓPEZ, Gori Tumi. 2006.  Petrograbados en la cuenca del río Cachiyacu. Una aproximación arqueológica en contexto industrial. 15 pp. En Rupestreweb, http://www.rupestreweb.info/cachiyacu.html"
RP Porotoyacu 1,-5.910331369223242,-76.4890018271533,Alto Amazonas,Balsapuerto,"RIVAS PANDURO, Santiago. 2000. Prospección arqueológica en la cuenca del río Cachiyacu, Balsapuerto, Loreto. 107 pp. Informe presentado a la Dra. Ruth Shady Solís, Asesora del proyecto de investigación, del curso Prácticas Pre Profesionales II, Universidad Nacional Mayor de San Marcos. Iquitos, Perú. // RIVAS PANDURO, Santiago. 2001. Prospección arqueológica en la cuenca del río Cachiyacu, Balsapuerto, Loreto. 80 pp. Informe presentado al Instituto Nacional de Cultura. Iquitos, Perú."
RP Porotoyacu 2,-5.91047648882214,-76.4888306261635,Alto Amazonas,Balsapuerto,"RIVAS PANDURO, Santiago. 2000. Prospección arqueológica en la cuenca del río Cachiyacu, Balsapuerto, Loreto. 107 pp. Informe presentado a la Dra. Ruth Shady Solís, Asesora del proyecto de investigación, del curso Prácticas Pre Profesionales II, Universidad Nacional Mayor de San Marcos. Iquitos, Perú. // RIVAS PANDURO, Santiago. 2001. Prospección arqueológica en la cuenca del río Cachiyacu, Balsapuerto, Loreto. 80 pp. Informe presentado al Instituto Nacional de Cultura. Iquitos, Perú."
RP Porotoyacu 3,-5.91150745013608,-76.4921930853118,Alto Amazonas,Balsapuerto,"RIVAS PANDURO, Santiago. 2000. Prospección arqueológica en la cuenca del río Cachiyacu, Balsapuerto, Loreto. 107 pp. Informe presentado a la Dra. Ruth Shady Solís, Asesora del proyecto de investigación, del curso Prácticas Pre Profesionales II, Universidad Nacional Mayor de San Marcos. Iquitos, Perú. // RIVAS PANDURO, Santiago. 2001. Prospección arqueológica en la cuenca del río Cachiyacu, Balsapuerto, Loreto. 80 pp. Informe presentado al Instituto Nacional de Cultura. Iquitos, Perú."
RP Cucharayacu 1,-5.90805278751223,-76.4820957378412,Alto Amazonas,Balsapuerto,"RIVAS PANDURO, Santiago. 2000. Prospección arqueológica en la cuenca del río Cachiyacu, Balsapuerto, Loreto. 107 pp. Informe presentado a la Dra. Ruth Shady Solís, Asesora del proyecto de investigación, del curso Prácticas Pre Profesionales II, Universidad Nacional Mayor de San Marcos. Iquitos, Perú. // RIVAS PANDURO, Santiago. 2001. Prospección arqueológica en la cuenca del río Cachiyacu, Balsapuerto, Loreto. 80 pp. Informe presentado al Instituto Nacional de Cultura. Iquitos, Perú."
RP Cucharayacu 2,-5.90831468205479,-76.4822319060482,Alto Amazonas,Balsapuerto,"RIVAS PANDURO, Santiago. 2000. Prospección arqueológica en la cuenca del río Cachiyacu, Balsapuerto, Loreto. 107 pp. Informe presentado a la Dra. Ruth Shady Solís, Asesora del proyecto de investigación, del curso Prácticas Pre Profesionales II, Universidad Nacional Mayor de San Marcos. Iquitos, Perú. // RIVAS PANDURO, Santiago. 2001. Prospección arqueológica en la cuenca del río Cachiyacu, Balsapuerto, Loreto. 80 pp. Informe presentado al Instituto Nacional de Cultura. Iquitos, Perú."
RP Cucharayacu 3,-5.902610737011853,-76.48472744589958,Alto Amazonas,Balsapuerto,"RIVAS PANDURO, Santiago. 2000. Prospección Arqueológica en la cuenca del río Cachiyacu, Balsapuerto, Loreto. 107 pp. Informe presentado a la Dra. Ruth Shady Solís, Asesora del proyecto de investigación, del curso Prácticas Pre Profesionales II, Universidad Nacional Mayor de San Marcos. Iquitos, Perú. // RIVAS PANDURO, Santiago. 2001. Prospección Arqueológica en la cuenca del río Cachiyacu, Balsapuerto, Loreto. 80 pp. Informe presentado al Instituto Nacional de Cultura. Iquitos, Perú."
RP Cucharayacu 4,-5.891430006769211,-76.49267221071855,Alto Amazonas,Balsapuerto,"RIVAS PANDURO, Santiago. 2000. Prospección arqueológica en la cuenca del río Cachiyacu, Balsapuerto, Loreto. 107 pp. Informe presentado a la Dra. Ruth Shady Solís, Asesora del proyecto de investigación, del curso Prácticas Pre Profesionales II, Universidad Nacional Mayor de San Marcos. Iquitos, Perú. // RIVAS PANDURO, Santiago. 2001. Prospección arqueológica en la cuenca del río Cachiyacu, Balsapuerto, Loreto. 80 pp. Informe presentado al Instituto Nacional de Cultura. Iquitos, Perú."
AA Porotoyacu 4,-5.920030353499273,-76.50408340964306,Alto Amazonas,Balsapuerto,"RIVAS PANDURO, Santiago. 2011. Informe N° 075-2011/AA/MC-DRC-L/SRP. 27 pp. Informe sobre visita al Distrito de Balsapuerto para reconocer y registrar los petroglifos de las cuencas del Cachiyacu y Armanayacu, a solicitud de la ONG Terra Nuova. Presentado a la Dirección Desconcentrada de Cultura del Ministerio de Cultura."
RP Macamboyacu 1,-5.912879378432505,-76.50991643773436,Alto Amazonas,Balsapuerto,"RIVAS PANDURO, Santiago. 2011. Informe N° 075-2011/AA/MC-DRC-L/SRP. 27 pp. Informe sobre visita al Distrito de Balsapuerto para reconocer y registrar los petroglifos de las cuencas del Cachiyacu y Armanayacu, a solicitud de la ONG Terra Nuova. Presentado a la Dirección Desconcentrada de Cultura del Ministerio de Cultura."
RP Macamboyacu 2,-5.913546401852005,-76.50738944923218,Alto Amazonas,Balsapuerto,"RIVAS PANDURO, Santiago. 2011. Informe N° 075-2011/AA/MC-DRC-L/SRP. 27 pp. Informe sobre visita al Distrito de Balsapuerto para reconocer y registrar los petroglifos de las cuencas del Cachiyacu y Armanayacu, a solicitud de la ONG Terra Nuova. Presentado a la Dirección Desconcentrada de Cultura del Ministerio de Cultura."
RP Macamboyacu 3,-5.91360957333068,-76.5074257549075,Alto Amazonas,Balsapuerto,Reported by Santiago Rivas Panduro from field worked conducted in 2015 at PIA Paranapura.
RP Macamboyacu 4,-5.91360048109523,-76.5074437931394,Alto Amazonas,Balsapuerto,Reported by Santiago Rivas Panduro from field worked conducted in 2015 at PIA Paranapura.
RP Macamboyacu 5,-5.9135914133784,-76.5074528000117,Alto Amazonas,Balsapuerto,Reported by Santiago Rivas Panduro from field worked conducted in 2015 at PIA Paranapura.
RTL Macamboyacu 6,-5.91361851845279,-76.5074619048319,Alto Amazonas,Balsapuerto,Reported by Santiago Rivas Panduro from field worked conducted in 2015 at PIA Paranapura.
RP Santa Sofía 3,-5.90473621479101,-76.4744102294155,Alto Amazonas,Balsapuerto,"OREFICI, Guiseppe; y Santiago RIVAS PANDURO. 2013. Los petroglifos de Cumpanamá: un estudio de dieciséis sitios arqueológicos relacionados del área de Balsapuerto, Yurimaguas y Tarapoto. Pp 89-162. Lo que las piedras cuentan: Cumpanamá y los petroglifos de Balsapuerto. 185 pp. Terra Nuova, Cooperazione Italiana, CAAAP, CORPI. Lima, Perú."
RP Santa Sofía 4,-5.90479047481519,-76.4744103729012,Alto Amazonas,Balsapuerto,"OREFICI, Guiseppe; y Santiago RIVAS PANDURO. 2013. Los petroglifos de Cumpanamá: un estudio de dieciséis sitios arqueológicos relacionados del área de Balsapuerto, Yurimaguas y Tarapoto. Pp 89-162. Lo que las piedras cuentan: Cumpanamá y los petroglifos de Balsapuerto. 185 pp. Terra Nuova, Cooperazione Italiana, CAAAP, CORPI. Lima, Perú."
RP Santa Sofía 5,-5.90296962898699,-76.4721748049796,Alto Amazonas,Balsapuerto,"OREFICI, Guiseppe; y Santiago RIVAS PANDURO. 2013. Los petroglifos de Cumpanamá: un estudio de dieciséis sitios arqueológicos relacionados del área de Balsapuerto, Yurimaguas y Tarapoto. Pp 89-162. Lo que las piedras cuentan: Cumpanamá y los petroglifos de Balsapuerto. 185 pp. Terra Nuova, Cooperazione Italiana, CAAAP, CORPI. Lima, Perú."
RP Porotoyacu 5,-5.918333803026511,-76.50276021995326,Alto Amazonas,Balsapuerto,"RIVAS PANDURO, Santiago. 2011. Informe N° 075-2011/AA/MC-DRC-L/SRP. 27 pp. Informe sobre visita al Distrito de Balsapuerto para reconocer y registrar los petroglifos de las cuencas del Cachiyacu y Armanayacu, a solicitud de la ONG Terra Nuova. Presentado a la Dirección Desconcentrada de Cultura del Ministerio de Cultura."
Nuevo Yarina,-4.252741077741421,-76.93019232393266,Datem del Marañón,Pastaza,"RIVAS PANDURO, Santiago. 2007. Arqueología Amazónica. Componente temático para la mesozonificación ecológica y económica de las cuencas de los ríos Pastaza y Morona. 113 pp. Informe Final presentado al PROFONAMPE-UNAP. Iquitos, Perú. // RIVAS PANDURO, Santiago; Ada MEDINA MENDOZA; Julio ABANTO LLAQUE; Richer RÍOS ZUMAETA; Corina CALDAS CARRILLO. 2007. Arqueología de las cuencas del Pastaza y Morona. Reporte de zonificación ecológica económica. Pp. 269-302. Amazonía Peruana, Tomo XV, N° 31. CAAAP. Lima, Perú."
Sumbachicocha,-4.305272148902187,-76.916372136536,Datem del Marañón,Pastaza,"RIVAS PANDURO, Santiago. 2007. Arqueología Amazónica. Componente temático para la mesozonificación ecológica y económica de las cuencas de los ríos Pastaza y Morona. 113 pp. Informe Final presentado al PROFONAMPE-UNAP. Iquitos, Perú. // RIVAS PANDURO, Santiago; Ada MEDINA MENDOZA; Julio ABANTO LLAQUE; Richer RÍOS ZUMAETA; Corina CALDAS CARRILLO. 2007. Arqueología de las cuencas del Pastaza y Morona. Reporte de zonificación ecológica económica. Pp. 269-302. Amazonía Peruana, Tomo XV, N° 31. CAAAP. Lima, Perú."
Hifco,-4.267097333476387,-76.92377947809968,Datem del Marañón,Pastaza,"RIVAS PANDURO, Santiago. 2007. Arqueología Amazónica. Componente Temático para la Mesozonificación Ecológica y económica de las cuencas de los ríos Pastaza y Morona. 113 pp. Informe Final presentado al PROFONAMPE-UNAP. Iquitos, Perú. // RIVAS PANDURO, Santiago; Ada MEDINA MENDOZA; Julio ABANTO LLAQUE; Richer RÍOS ZUMAETA; Corina CALDAS CARRILLO. 2007. Arqueología de las cuencas del Pastaza y Morona. Reporte de zonificación ecológica económica. Pp. 269-302. Amazonía Peruana, Tomo XV, N° 31. CAAAP. Lima, Perú."
